"CAREF","CANO","CACOMP","CACURREF","CANAME","CAADD","CACUST","CAVATNUM","CANOVAT","CASALEREP","CASUPP","CAVATREQ","CALNGREF","CACNTRREF","CATRANS","CACUSTTYPE","CADUNS","CATAXID","CABSCC","CACREDCSTAT","CAINTSTAT","CAMPRTNAME","CAMPRTNACE","CAMEMPNUM","CAMPRTTURN","CACUSTSTAT","CAACTION"
"1000473","1000473","NLAAT","EUR","GROOSMAN PARTNERS B.V. ROTTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402365985","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000477","1000477","NLAAT","EUR","FUTURECARE B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489137138","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000479","1000479","NLAAT","EUR","FRANKORT ASSURANTIEN B.V. VOERENDAAL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404270431","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000484","1000484","NLAAT","EUR","HUBRECHT LABORATORIUM ONDERZOEKINSTELLING","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490447664","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000502","1000502","NLAAT","EUR","KERKHOVE C.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403165699","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000514","1000514","NLAAT","EUR","MOTA LEERWERKPROJECT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000522","1000522","NLAAT","EUR","ASSURANTIEKANTOOR POORT & WOLTJER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414122465","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000525","1000525","NLAAT","EUR","PARAAT BRANDBEVEILIGING B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419806583","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000531","1000531","NLAAT","EUR","OSDORP APOTHEEK B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419287842","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000533","1000533","NLAAT","EUR","NWO DEN HAAG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489811731","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000552","1000552","NLAAT","EUR","RHIJNHOF STICHTING BEHEER BEGRAAFPLAATS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411880417","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000559","1000559","NLAAT","EUR","SHIVERRR SPORT, ENTERTAINMENT & PROMOTION B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386222991","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000560","1000560","NLAAT","EUR","SPARTA ROTTERDAM B.V. ROTTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406963608","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000563","1000563","NLAAT","EUR","TESLIN CORPORATE SERVICES BV MAARSBERGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414793760","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000570","1000570","NLAAT","EUR","TROMP DRUKKERIJ B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405351388","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000577","1000577","NLAAT","EUR","WEDA RECLAME-ADVIESBUREAU B.V. LEEUWARDEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409611829","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000581","1000581","NLAAT","EUR","VVV EINDHOVEN EINDHOVEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419375902","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000584","1000584","NLAAT","EUR","ZEVEN VAN DE GRIFT BELADV","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489589468","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000586","1000586","NLAAT","EUR","ALDI GROENLO B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","413039541","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000595","1000595","NLAAT","EUR","BOUWCOMBINATIE ALBLASSERWERF VOF","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489132848","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000599","1000599","NLAAT","EUR","CARAVAN- EN KAMPEERCENTRUM WESTLAND B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489408883","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000603","1000603","NLAAT","EUR","CHR. SCHOLENGEMEENSCHAP ULV HOUTEN SINT ANNAPAROCHIE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489267075","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000608","1000608","NLAAT","EUR","DRABOR TERWOLDE B.V. TERWOLDE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412864423","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000609","1000609","NLAAT","EUR","DOMMERHOLT ADVOCATEN HEEREVEEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","414678446","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000614","1000614","NLAAT","EUR","MPS HEINEKEN NLD BUSINESS SERVICES","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406775478","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000616","1000616","NLAAT","EUR","HANS GEVELING SUPERMARKT BEMMEL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489290739","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000617","1000617","NLAAT","EUR","VAN DER HEIJDEN MILIEU- EN INSTALLATIETECHNIEK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403812642","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000621","1000621","NLAAT","EUR","HELVOET RUBBER & PLASTICS TECHNOLOGIES","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405600248","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000628","1000628","NLAAT","EUR","IWA WURKYMPULS ZWOLLE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403892792","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000630","1000630","NLAAT","EUR","ITB PRECISIETTECHNIEK BOXTEL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404537508","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000636","1000636","NLAAT","EUR","MAKELAARDIJ SIKKEMA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402864870","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000638","1000638","NLAAT","EUR","METRIUM STADSKANAAL","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410471440","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000640","1000640","NLAAT","EUR","ONDERLINGE VERZEKERING MAATSCHAPPIJ UNIVÉ NOORD-NEDERLAND U.A.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403153786","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000642","1000642","NLAAT","EUR","PARKEER COMBINATIE HOLLAND SCHIPHOL B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405944716","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000653","1000653","NLAAT","EUR","MPS RABOBANK DE KEMPEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404576282","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000654","1000654","NLAAT","EUR","MPS RABOBANK DOMMELSTREEK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404577363","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000658","1000658","NLAAT","EUR","S HEERENLOO MIDDEN NEDERLAND DE MEERN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","490321109","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000659","1000659","NLAAT","EUR","SANDE PRINT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489241854","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000661","1000661","NLAAT","EUR","SBO DE REGENBOOG","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","411553659","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000663","1000663","NLAAT","EUR","SCHARENBORG & RIJCKENBERG ASS.SPEC.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386577704","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000664","1000664","NLAAT","EUR","SCHEPEN ONDERLINGE NED UA GRONINGEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410162796","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000666","1000666","NLAAT","EUR","SERVATIUS WONEN & VASTGOED","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","404354516","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000669","1000669","NLAAT","EUR","SINKE MAKELAARDIJ EMMELOORD","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403276413","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000674","1000674","NLAAT","EUR","ST SAMENWEKINGSVERBAND VO/SVO%","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410096718","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000684","1000684","NLAAT","EUR","STICHTING ENVIDA","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386447721","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000685","1000685","NLAAT","EUR","STICHTING HELIOMARE BEVERWIJK","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412133170","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000690","1000690","NLAAT","EUR","JUMBO GIJSBERS","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489488998","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000691","1000691","NLAAT","EUR","TAXICENTRALE WAAKSMA B.V. KOOTSTERTILLE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","418152708","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000692","1000692","NLAAT","EUR","SUURLAND MAAKELAARDIJ B.V. VEENDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403151756","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000699","1000699","NLAAT","EUR","VISSER TRANSPORT B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","403027857","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000701","1000701","NLAAT","EUR","VESTIA GROEP ROTTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409470879","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000711","1000711","NLAAT","EUR","AH LELYSTAD I FIL 8694","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405957874","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000712","1000712","NLAAT","EUR","ALBERT HEIJN GIJZEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412919680","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000716","1000716","NLAAT","EUR","AUTO TOTAAL SERVICE ZEIST B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412754967","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000721","1000721","NLAAT","EUR","BRUNA AMERSFOORT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386083583","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000722","1000722","NLAAT","EUR","BRUNA NIEUW VENNEP DE SYMFONIE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","412565637","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000723","1000723","NLAAT","EUR","BRUNA RAAMSDONKVEER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416921666","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000729","1000729","NLAAT","EUR","CBS NIEUWOORD VROOMSHOOP","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","410501683","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000730","1000730","NLAAT","EUR","CHDR CENTRE HUMAN DRUG RSCH LEIDEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","415125228","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000735","1000735","NLAAT","EUR","DIGITAL COMBI FOTO","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407493050","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000739","1000739","NLAAT","EUR","FA. DEN AANTREKKER","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","405330440","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000747","1000747","NLAAT","EUR","DURAVIT NEDERLAND B.V. DEN BOSCH","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406630678","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000755","1000755","NLAAT","EUR","FLEVO UITVAARTFACILITEITEN B.V. ALMERE","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","402659119","0","200","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000771","1000771","NLAAT","EUR","IKAZIA ZIEKENHUIS ROTTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","409525029","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000772","1000772","NLAAT","EUR","MAATSCHAP HOEKMAN ADVOCATEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489352339","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000784","1000784","NLAAT","EUR","KAMPS DE VRIES EN KAMPS MAKELAARS B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","386318070","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000793","1000793","NLAAT","EUR","MULTICOPY AMERSFOORT","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","419712591","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000800","1000800","NLAAT","EUR","MEANDER COMBINATIE V.O.F.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","489875071","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000801","1000801","NLAAT","EUR","GUNCO B.V.","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","406801402","0","300","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000806","1000806","NLAAT","EUR","POSTKANTOOR AMSTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","416241768","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000833","1000833","NLAAT","EUR","SERVICE/LEVERINGSSTOP(F) ARVH MARKETING COMMUNICATIE AMSTERDAM","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407190669","0","150","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
"1000841","1000841","NLAAT","EUR","SERVICESTOP EN LEVERINGSSTOP (I)BOUWK TEKEN EN ADV BUREAU HAM WITTE PAARDEN","-","1","","0","0","0","0","en","NL","0","CustomerType.Party","407516090","0","360","CreditCheckStatus.Trade","Partner.MDMMastered","","","","","PartnerCustomerStatus.Approved","INSERT"
